	SamID	Number	chrom	loc.start	loc.end	seg.median	seg.sd	num.mark	Call	subsegment	segment	AvgBAF
20179	CL136	136	8	26425624	27254801	-0.014067916	0.14333438	306	N02.Homozygous	2	136.8.2	0.489481142
20180	CL136	136	8	27258956	39350791	-0.008159915	0.181015338	2045	N02.BalHet	3	136.8.3	0.479257442
20181	CL136	136	8	39356825	39497557	-0.3673758	0.525031327	19	N01.Homozygous	4	136.8.4	0.464743272
20182	CL136	136	8	39509376	40304029	0.001887282	0.151479207	175	N02.BalHet	5	136.8.5	0.471314161
20183	CL136	136	8	40304748	40308706	-0.4069332	0.116260893	7	N01.Homozygous	6	136.8.6	0.488739068
20184	CL136	136	8	40310033	51173675	4.66E-05	0.143562641	1040	N02.BalHet	7	136.8.7	0.47047006
20185	CL136	136	8	51176282	51196070	-4.943024	3.038857343	5	DoubleLoss	8	136.8.8	0.5
20186	CL136	136	8	51202575	51259842	0.087482165	0.118356128	12	N02.Homozygous	9	136.8.9	0.5
20187	CL136	136	8	51288510	59159837	0.008143408	0.15593971	1585	N02.BalHet	10	136.8.10	0.481381433
20188	CL136	136	8	59160907	59661239	0.005765533	0.141123537	135	N02.Homozygous	11	136.8.11	0.490250316
20189	CL136	136	8	59670929	85514555	0.008236231	0.150732207	5045	N02.BalHet	12	136.8.12	0.488592666
20190	CL136	136	8	85523898	86918262	0.034549335	0.161545193	154	N02.Homozygous	13	136.8.13	0.466538825
20191	CL136	136	8	86918425	89158398	0.03487757	0.163612538	410	N02.BalHet	14	136.8.14	0.492292085
20192	CL136	136	8	89158542	90610612	0.041707785	0.150176454	233	N02.Homozygous	15	136.8.15	0.475441032
20193	CL136	136	8	90614908	107155595	-0.007018565	0.152861547	3322	N02.BalHet	16	136.8.16	0.488361609
20194	CL136	136	8	107157602	107346545	0.012517201	0.1560409	44	N02.UnbalHet	17	136.8.17	0.484230375
20195	CL136	136	8	107347453	107888544	0.008516495	0.163648326	132	N02.BalHet	18	136.8.18	0.476621751
20196	CL136	136	8	107892324	108479107	0.01860363	0.126075334	142	N02.Homozygous	19	136.8.19	0.48475992
20197	CL136	136	8	108485615	136430709	-2.93E-05	0.147490979	6187	N02.BalHet	20	136.8.20	0.487809431
20198	CL136	136	8	136443211	136705941	0.006150317	0.130668408	37	N02.UnbalHet	21	136.8.21	0.48901553
20199	CL136	136	8	136707353	137772707	0.024038411	0.138997815	258	N02.BalHet	22	136.8.22	0.482571849
20200	CL136	136	8	137789577	137976833	0.054499473	0.174326487	116	N02.Homozygous	23	136.8.23	0.482335555
20201	CL136	136	8	137978145	138390253	0.041619312	0.144135687	96	N02.BalHet	24	136.8.24	0.462295094
20202	CL136	136	8	138394458	138844342	0.03784045	0.152995177	106	N02.Homozygous	25	136.8.25	0.486095011
20203	CL136	136	8	138844978	146264218	-0.020812836	0.147710016	1871	N02.BalHet	26	136.8.26	0.486572385
20204	CL136	136	9	36587	17889606	0.011459422	0.151489499	6362	N02.BalHet	1	136.9.1	0.487230461
20205	CL136	136	9	17892936	17908806	-4.437159	2.844925806	5	DoubleLoss	2	136.9.2	0.494566476
20206	CL136	136	9	17912697	22483978	-0.001249809	0.155500379	1350	N02.BalHet	3	136.9.3	0.485430367
20207	CL136	136	9	22486640	22498807	-4.733556	2.770424883	5	DoubleLoss	4	136.9.4	0.5
20208	CL136	136	9	22500754	32799306	0.036222887	0.15015049	2605	N02.BalHet	5	136.9.5	0.469979202
20209	CL136	136	9	32801227	33432952	-0.017519185	0.170746414	164	N02.Homozygous	6	136.9.6	0.487968079
20210	CL136	136	9	33439952	140225046	-0.00989061	0.158209941	18141	N02.BalHet	7	136.9.7	0.486725805
20211	CL136	136	10	59083	38740240	-0.004353504	0.148867976	10705	N02.BalHet	1	136.10.1	0.482857785
20212	CL136	136	10	38761276	41756307	-0.14858255	0.212028551	34	N02.BalHet	2	136.10.2	0.403970491
20213	CL136	136	10	41802208	43015055	0.00363578	0.197060349	225	N02.Homozygous	3	136.10.3	0.482682414
20214	CL136	136	10	43033053	68296385	0.01711837	0.152861868	5451	N02.BalHet	4	136.10.4	0.486320408
20215	CL136	136	10	68296969	69330500	0.046272515	0.167645555	189	N02.Homozygous	5	136.10.5	0.478921952
20216	CL136	136	10	69336604	135372744	-0.010258003	0.156767925	15475	N02.BalHet	6	136.10.6	0.48535642
20217	CL136	136	11	123495	17979526	-0.017235601	0.173078227	4839	N02.BalHet	1	136.11.1	0.481767528
20218	CL136	136	11	18008022	18129158	-0.01024785	0.187852621	25	N02.UnbalHet	2	136.11.2	0.474859727
20219	CL136	136	11	18132322	48042544	0.006822316	0.149628471	6539	N02.BalHet	3	136.11.3	0.482179172
20220	CL136	136	11	48063062	55116789	0.021319469	0.193647304	495	N02.Homozygous	4	136.11.4	0.458659015
20221	CL136	136	11	55124465	55209499	-4.620034	1.162764027	30	DoubleLoss	5	136.11.5	0.476652369
20222	CL136	136	11	55216671	56383640	0.033894648	0.145238277	271	N02.Homozygous	6	136.11.6	0.472952524
20223	CL136	136	11	56385952	81181640	-0.017874884	0.145168367	4577	N02.BalHet	7	136.11.7	0.485649687
20224	CL136	136	11	81182373	81192815	-0.4208551	0.317757055	7	N01.Homozygous	8	136.11.8	0.498327002
20225	CL136	136	11	81194909	134445626	-0.004844086	0.150454995	12928	N02.BalHet	9	136.11.9	0.484238794
20226	CL136	136	12	21054	9514883	-0.032039758	NA	2647	N02.BalHet	1	136.12.1	0.478463305
20227	CL136	136	12	9526879	9607393	-0.46341875	1.888649797	8	N01.Homozygous	2	136.12.2	0.476370938
20228	CL136	136	12	9629337	33412987	0.000593143	0.171352802	6310	N02.BalHet	3	136.12.3	0.486024874
20229	CL136	136	12	33415349	34136417	0.2688802	0.175329161	103	N04.BalHet	4	136.12.4	0.398321593
20230	CL136	136	12	34137023	34414427	0.09862465	0.177188462	37	N03.UnbalHet	5	136.12.5	0.481574194
20231	CL136	136	12	34414645	34711193	0.3868093	0.156246403	17	NoCall	6	136.12.6	0.458957854
20232	CL136	136	12	36144166	61461616	-0.002301886	0.166400801	4732	N02.BalHet	7	136.12.7	0.482768443
20233	CL136	136	12	61465046	61509054	-0.1879891	0.152584554	13	N01.UnbalHet	8	136.12.8	0.041007653
20234	CL136	136	12	61510013	132288869	-0.002770471	0.14918171	15463	N02.BalHet	9	136.12.9	0.489496257
20235	CL136	136	13	17922259	52443435	-0.006850157	0.153914979	8622	N02.BalHet	1	136.13.1	0.483621102
20236	CL136	136	13	52443516	52857345	0.010578675	0.164005595	100	N02.Homozygous	2	136.13.2	0.48542566
20237	CL136	136	13	52870490	53186310	0.006858023	0.152944154	71	N02.BalHet	3	136.13.3	0.467061945
20238	CL136	136	13	53188334	53317427	0.1065386	0.225643731	31	N03.UnbalHet	4	136.13.4	0.434959079
20239	CL136	136	13	53331191	56654503	0.072039952	0.160689405	492	N02.BalHet	5	136.13.5	0.491572006
20240	CL136	136	13	56659471	56680301	-0.66136715	0.573959022	6	N01.Homozygous	6	136.13.6	0.469686784
20241	CL136	136	13	56690719	92103319	0.049488157	0.161943367	7222	N02.BalHet	7	136.13.7	0.48689157
20242	CL136	136	13	92105985	92429101	0.09568385	0.143437582	66	N03.Homozygous	8	136.13.8	0.484578397
20243	CL136	136	13	92432395	114123122	0.003557586	0.148762031	6083	N02.BalHet	9	136.13.9	0.488089008
20244	CL136	136	14	18070422	19294807	-0.023784754	0.177966374	198	N02.Homozygous	1	136.14.1	0.112008032
20245	CL136	136	14	19301051	19493705	0.1709291	0.128427647	15	N03.UnbalHet	2	136.14.2	0.5
20246	CL136	136	14	19494891	47393530	0.009024395	0.152437389	6327	N02.BalHet	3	136.14.3	0.483297546
20247	CL136	136	14	47397356	47938231	0.06829598	0.160664168	146	N02.Homozygous	4	136.14.4	0.484905942
20248	CL136	136	14	47938359	105450669	-0.010172511	NA	13155	N02.BalHet	5	136.14.5	0.48826087
20249	CL136	136	14	105468205	105529364	-1.850096	0.772585488	4	DoubleLoss	6	136.14.6	0.464173958
20250	CL136	136	14	105545204	105750699	0.026091185	0.233581807	12	N02.Homozygous	7	136.14.7	0.475550005
20251	CL136	136	14	105775821	106257685	-0.313444625	0.162505112	51	N01.Homozygous	8	136.14.8	0.404847991
20252	CL136	136	14	106258352	106358708	0.03079871	0.132041964	22	N02.Homozygous	9	136.14.9	0.493277386
20253	CL136	136	15	18285782	19031743	-0.034015494	NA	74	N02.BalHet	1	136.15.1	0.188227759
20254	CL136	136	15	19095051	19416328	0.055367245	0.190727671	38	NoCall	2	136.15.2	0.061470633
20255	CL136	136	15	19420124	19543891	0.1337626	0.141441837	11	N03.UnbalHet	3	136.15.3	0.5
20256	CL136	136	15	19545168	32447708	-0.000492889	0.150814251	3032	N02.BalHet	4	136.15.4	0.481711483
20257	CL136	136	15	32459510	32631865	-0.250939245	NA	25	N01.Homozygous	5	136.15.5	0.471012652
20258	CL136	136	15	32658588	45473555	-0.001256643	0.150798642	2545	N02.BalHet	6	136.15.6	0.48390315
20259	CL136	136	15	45473882	46918903	0.01569347	0.138415678	319	N02.Homozygous	7	136.15.7	0.484005379
20260	CL136	136	15	46928676	98177859	-0.014908903	0.151675027	11862	N02.BalHet	8	136.15.8	0.48544134
20261	CL136	136	15	98185369	98262926	-0.03244065	0.174762103	21	N01.UnbalHet	9	136.15.9	0.496174627
20262	CL136	136	15	98269767	100320863	-0.030815812	0.15313359	705	N02.BalHet	10	136.15.10	0.479006212
20263	CL136	136	16	24780	32409337	-0.025871807	0.169107419	7510	N02.BalHet	1	136.16.1	0.48053901
20264	CL136	136	16	32410369	33180002	0.05896092	0.175067237	187	N02.Homozygous	2	136.16.2	0.500376665
20265	CL136	136	16	33194468	33829786	-0.003227729	0.187376931	47	N02.UnbalHet	3	136.16.3	0.492787747
20266	CL136	136	16	33830626	88818654	-0.012052174	0.147652281	11072	N02.BalHet	4	136.16.4	0.488213717
20267	CL136	136	17	15521	78653169	-0.021785197	0.162519221	16391	N02.BalHet	1	136.17.1	0.488053916
20268	CL136	136	18	274	28711501	0.003605675	0.172264363	6352	N02.BalHet	1	136.18.1	0.479839433
20269	CL136	136	18	28715060	30117327	0.06410906	0.137498526	205	N02.Homozygous	2	136.18.2	0.466839649
20270	CL136	136	18	30118219	36511380	0.013301987	0.142870066	1322	N02.BalHet	3	136.18.3	0.493459913
20271	CL136	136	18	36514913	36519446	-0.26138945	0.29230332	6	N01.Homozygous	4	136.18.4	0.5
20272	CL136	136	18	36528648	64089867	0.000424818	0.151454317	6412	N02.BalHet	5	136.18.5	0.487642236
20273	CL136	136	18	64093388	64317280	0.03888221	0.181754264	122	N02.Homozygous	6	136.18.6	0.489144751
20274	CL136	136	18	64320746	64795910	0.02605323	0.150065945	109	N02.BalHet	7	136.18.7	0.489590973
20275	CL136	136	18	64797539	65261636	0.07958245	0.16902642	140	N02.Homozygous	8	136.18.8	0.496233808
20276	CL136	136	18	65265859	65358832	0.037278	0.148432745	52	N02.BalHet	9	136.18.9	0.485986108
20277	CL136	136	18	65359372	65367619	-0.4477334	0.269707537	7	N01.Homozygous	10	136.18.10	0.489975677
20278	CL136	136	18	65368522	76116152	0.003275665	0.15118856	3090	N02.BalHet	11	136.18.11	0.485273915
20279	CL136	136	19	46981	21935179	-0.023007171	0.1514883	4105	N02.BalHet	1	136.19.1	0.479408261
20280	CL136	136	19	21936987	22560611	0.015078052	0.153321953	125	N02.Homozygous	2	136.19.2	0.466946737
20281	CL136	136	19	22561972	47982103	-0.022523605	0.148966103	3088	N02.BalHet	3	136.19.3	0.485636342
20282	CL136	136	19	47997996	48235556	-0.300459	0.222409061	31	N01.Homozygous	4	136.19.4	0.434788264
20283	CL136	136	19	48248683	63802440	-0.01935748	0.1706326	3685	N02.BalHet	5	136.19.5	0.480779314
20284	CL136	136	20	11244	62426157	-0.015071538	0.152847051	15095	N02.BalHet	1	136.20.1	0.487448525
20285	CL136	136	21	9730102	21929494	0.049162506	0.147497805	2113	N02.BalHet	1	136.21.1	0.478248685
20286	CL136	136	21	21931454	22243588	0.090717085	0.18287629	105	N03.Homozygous	2	136.21.2	0.48705118
20287	CL136	136	21	22246878	46935542	0.000459628	0.143045985	6635	N02.BalHet	3	136.21.3	0.487860482
20288	CL136	136	22	14456412	21389563	-0.00837936	0.150703196	1618	N02.BalHet	1	136.22.1	0.480536264
20289	CL136	136	22	21390694	21457585	-0.263496714	0.348890253	14	N01.Homozygous	2	136.22.2	0.491357955
20290	CL136	136	22	21475634	21554058	-3.113992	0.557928298	8	DoubleLoss	3	136.22.3	0.491564404
20291	CL136	136	22	21579040	22668071	-0.035499082	0.159096348	305	N02.BalHet	4	136.22.4	0.49262165
20292	CL136	136	22	22676385	22715105	0.3286345	0.251745569	5	NoCall	5	136.22.5	0.487552402
20293	CL136	136	22	22717669	39939636	-0.028503715	0.141520794	4361	N02.BalHet	6	136.22.6	0.484883451
20294	CL136	136	22	39940188	40939092	-0.023915915	0.150898338	148	N02.Homozygous	7	136.22.7	0.479118298
20295	CL136	136	22	40942241	49562479	-0.017590385	0.139077637	2825	N02.BalHet	8	136.22.8	0.482588405
20296	CL137	137	1	10004	12769266	-0.029627261	NA	2721	N02.BalHet	1	137.1.1	0.477558493
20297	CL137	137	1	12769585	13058015	-0.1831321	0.242365113	57	N01.Homozygous	2	137.1.2	0.484583615
20298	CL137	137	1	13083632	86154238	-0.003319246	0.199082148	14823	N02.BalHet	3	137.1.3	0.483835049
20299	CL137	137	1	86158464	87920664	-0.1677933	0.203794361	388	N01.UnbalHet	4	137.1.4	0.48039233
20300	CL137	137	1	87921618	92130959	0.0126802	0.181939629	844	N02.BalHet	5	137.1.5	0.489654893
20301	CL137	137	1	92137164	93243302	-0.237899788	0.190945126	108	N01.Homozygous	6	137.1.6	0.42158104
20302	CL137	137	1	93244688	94092821	-0.213074836	NA	114	N01.UnbalHet	7	137.1.7	0.473341352
20303	CL137	137	1	94104739	174951576	-0.002103205	0.202920697	12115	N02.BalHet	8	137.1.8	0.485319109
20304	CL137	137	1	174952709	175567002	-0.1425312	0.210282514	99	N01.UnbalHet	9	137.1.9	0.488427302
20305	CL137	137	1	175570251	182578755	-0.020392209	0.172009982	1470	N02.BalHet	10	137.1.10	0.484537521
20306	CL137	137	1	182581843	183383350	-0.182642127	0.173414492	127	N01.UnbalHet	11	137.1.11	0.484058344
20307	CL137	137	1	183388645	195199868	0.058092258	NA	1977	N02.BalHet	12	137.1.12	0.48645991
20308	CL137	137	1	195204159	197902972	-0.194813691	0.19657709	458	N01.UnbalHet	13	137.1.13	0.486343822
20309	CL137	137	1	197903567	210511361	-0.015842986	0.171538152	2984	N02.BalHet	14	137.1.14	0.48191446
20310	CL137	137	1	210513765	211315381	-0.22432745	0.210931764	180	N01.Homozygous	15	137.1.15	0.467326469
20311	CL137	137	1	211333635	212341382	-0.010995532	0.160853585	203	N02.Homozygous	16	137.1.16	0.48613909
20312	CL137	137	1	212354043	214827730	0.03179296	0.190001423	585	N02.BalHet	17	137.1.17	0.485607
20313	CL137	137	1	214828781	214913664	-0.1922047	0.372496607	26	N01.UnbalHet	18	137.1.18	0.496075275
20314	CL137	137	1	214914044	223228683	0.007665474	0.178726696	1672	N02.BalHet	19	137.1.19	0.487688297
20315	CL137	137	1	223244821	228910337	-0.18936672	0.208592337	1171	N01.UnbalHet	20	137.1.20	0.48534186
20316	CL137	137	1	228910744	234063937	-0.014462915	0.185405152	1456	N02.BalHet	21	137.1.21	0.487414314
20317	CL137	137	1	234105797	234166225	-0.36398005	0.176991068	14	N01.UnbalHet	22	137.1.22	0.492377892
20318	CL137	137	1	234169509	247185943	0.007092874	0.179143748	3516	N02.BalHet	23	137.1.23	0.486959022
20319	CL137	137	2	8856	77076318	-0.000216307	0.182250972	18142	N02.BalHet	1	137.2.1	0.48683234
20320	CL137	137	2	77079595	77180340	0.10068778	0.252880376	33	N03.Homozygous	2	137.2.2	0.492563168
20321	CL137	137	2	77190972	84390471	0.061058265	0.176927776	1617	N02.BalHet	3	137.2.3	0.48423656
20322	CL137	137	2	84390589	84549514	0.09763878	0.169925593	25	N03.Homozygous	4	137.2.4	0.385086037
20323	CL137	137	2	84562726	242692820	0.00674812	0.210563553	29700	N02.BalHet	5	137.2.5	0.48881717
20324	CL137	137	3	38411	172691081	0.011285237	0.186192041	35153	N02.BalHet	1	137.3.1	0.490234654
20325	CL137	137	3	172695011	172708739	-0.7643599	0.524750109	5	N01.Homozygous	2	137.3.2	0.48058255
20326	CL137	137	3	172709673	199402546	0.003612709	0.190198171	5715	N02.BalHet	3	137.3.3	0.4905185
20327	CL137	137	4	7764	19126394	-0.013483113	0.173452868	4702	N02.BalHet	1	137.4.1	0.480525651
20328	CL137	137	4	19130834	19276739	-0.05094342	2.157953319	17	N01.UnbalHet	2	137.4.2	0.478901979
20329	CL137	137	4	19278475	33041554	0.043059326	0.194735947	2957	N02.BalHet	3	137.4.3	0.488627881
20330	CL137	137	4	33042080	34264508	0.099720075	0.157458056	124	N03.Homozygous	4	137.4.4	0.484643166
20331	CL137	137	4	34272219	63345748	0.011360531	0.177255821	4861	N02.BalHet	5	137.4.5	0.490372123
20332	CL137	137	4	63352170	63357704	-5.777103	0.494688462	5	DoubleLoss	6	137.4.6	0.498635244
20333	CL137	137	4	63367153	100271756	0.033476729	0.190162837	6672	N02.BalHet	7	137.4.7	0.484851045
20334	CL137	137	4	100273215	100575035	-0.014421285	0.232858403	100	N02.Homozygous	8	137.4.8	0.486978254
20335	CL137	137	4	100575202	134343277	0.030021852	0.186097915	6026	N02.BalHet	9	137.4.9	0.485873312
20336	CL137	137	4	134343586	134352498	-3.975981	2.628758171	5	DoubleLoss	10	137.4.10	0.472095199
20337	CL137	137	4	134359100	191252241	0.031407517	0.211367956	11343	N02.BalHet	11	137.4.11	0.487401047
20338	CL137	137	5	73747	12831499	0.004539719	0.217215637	3633	N02.BalHet	1	137.5.1	0.477906334
20339	CL137	137	5	12833942	13274613	0.3352282	0.169469679	90	N04.UnbalHet	2	137.5.2	0.477289931
20340	CL137	137	5	13288570	26441610	0.050249205	0.224268584	2518	N02.BalHet	3	137.5.3	0.487698557
20341	CL137	137	5	26444063	27150905	0.1334965	0.174090926	128	N03.Homozygous	4	137.5.4	0.480467028
20342	CL137	137	5	27154613	65944332	0.017761042	0.181858317	7194	N02.BalHet	5	137.5.5	0.490147724
20343	CL137	137	5	65945070	66314470	0.009523151	0.17441131	110	N02.Homozygous	6	137.5.6	0.486419575
20344	CL137	137	5	66314669	110480958	0.019765983	0.207908441	8299	N02.BalHet	7	137.5.7	0.490028012
20345	CL137	137	5	110485882	111357548	0.040485782	0.193225288	215	N02.Homozygous	8	137.5.8	0.478898428
20346	CL137	137	5	111362575	117418263	-0.00377575	0.185450437	1442	N02.BalHet	9	137.5.9	0.482573469
20347	CL137	137	5	117418457	117421055	-0.4963538	0.332432277	5	N01.Homozygous	10	137.5.10	0.478950307
20348	CL137	137	5	117428678	180837061	-0.005108841	0.190646072	13782	N02.BalHet	11	137.5.11	0.489476254
20349	CL137	137	6	34571	175007	-0.081081693	0.211750256	49	N02.BalHet	1	137.6.1	0.412292488
20350	CL137	137	6	178750	328546	0.04955818	0.193509868	27	N02.UnbalHet	2	137.6.2	0.5
20351	CL137	137	6	335105	12141237	-0.016360689	0.176425087	3690	N02.BalHet	3	137.6.3	0.478031022
20352	CL137	137	6	12143315	12190200	-0.181779	0.190274373	19	N01.Homozygous	4	137.6.4	0.464847859
20353	CL137	137	6	12194745	12798686	-0.194520203	0.216450867	154	N01.UnbalHet	5	137.6.5	0.47338108
20354	CL137	137	6	12801440	12964813	0.007053042	0.172268914	30	N02.BalHet	6	137.6.6	0.475814968
20355	CL137	137	6	12967872	13049003	-0.07658242	0.159714692	16	DoubleLoss	7	137.6.7	0.480489067
20356	CL137	137	6	13056374	15806527	-0.183454027	0.190913878	597	N01.UnbalHet	8	137.6.8	0.479864685
20357	CL137	137	6	15814384	16484603	-0.01508076	0.161744357	183	N02.BalHet	9	137.6.9	0.484451668
20358	CL137	137	6	16484929	17058198	-0.191561893	0.243091536	210	N01.UnbalHet	10	137.6.10	0.450182185
20359	CL137	137	6	17066082	28321146	0.008294127	0.178459365	2887	N02.BalHet	11	137.6.11	0.481296011
20360	CL137	137	6	28321895	29410009	0.016201979	0.147993656	215	N02.Homozygous	12	137.6.12	0.479311273
20361	CL137	137	6	29418660	30575724	-0.019779214	0.250306259	1202	N02.BalHet	13	137.6.13	0.481530034
20362	CL137	137	6	30576142	30806600	-0.042021553	0.11540213	324	N02.Homozygous	14	137.6.14	0.488886975
20363	CL137	137	6	30807363	31385967	-0.051704958	0.15070112	865	N02.BalHet	15	137.6.15	0.484079156
20364	CL137	137	6	31388080	31396472	-5.518222	1.686853122	14	DoubleLoss	16	137.6.16	0.486366934
20365	CL137	137	6	31397263	31558888	-0.040338213	0.44039543	264	N02.BalHet	17	137.6.17	0.454770418
20366	CL137	137	6	31559455	32446673	-0.040252274	0.159104043	1294	N02.Homozygous	18	137.6.18	0.474275821
20367	CL137	137	6	32447054	32560168	-0.032359185	0.504408138	156	N02.BalHet	19	137.6.19	0.496543659
20368	CL137	137	6	32563460	32589485	-1.924545229	1.946230078	24	DoubleLoss	20	137.6.20	0.392046368
20369	CL137	137	6	32591507	32745972	0.00115923	0.909840903	135	N02.BalHet	21	137.6.21	0.47737514
20370	CL137	137	6	32746293	32756221	-0.8222807	0.55964084	8	N01.Homozygous	22	137.6.22	0.457357177
20371	CL137	137	6	32758787	48989025	-0.024589747	0.176829296	4389	N02.BalHet	23	137.6.23	0.484240773
20372	CL137	137	6	49017955	49749214	0.07226047	0.191427128	113	N02.Homozygous	24	137.6.24	0.466967312
20373	CL137	137	6	49754468	70178582	0.037496912	0.227850488	3341	N02.BalHet	25	137.6.25	0.479121697
20374	CL137	137	6	70181632	70680947	0.060674255	0.171286711	101	N02.Homozygous	26	137.6.26	0.457610257
20375	CL137	137	6	70681887	93029963	0.019461504	0.2267496	4623	N02.BalHet	27	137.6.27	0.484079225
20376	CL137	137	6	93036788	93639689	0.10358512	0.187113622	120	N03.Homozygous	28	137.6.28	0.471317678
20377	CL137	137	6	93640270	160557965	0.015128854	0.193596067	14346	N02.BalHet	29	137.6.29	0.486286836
20378	CL137	137	6	160558066	160558745	-0.5892333	0.337536986	5	N01.Homozygous	30	137.6.30	0.488554231
20379	CL137	137	6	160564002	170845877	0.009972663	0.180388483	3264	N02.BalHet	31	137.6.31	0.483764129
20380	CL137	137	7	37124	115877	-0.08115873	0.18457386	13	N02.BalHet	1	137.7.1	0.5
